date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2021-03-27,England,2838.552106027406,2283.3260680292187,3526.796701188283,5.070909623252901,4.079030329162394,6.300418897837763
2021-03-28,England,2779.7627560641217,2226.623351351817,3468.3375596984447,4.965885840233178,3.9777341961608297,6.195985013211
2021-03-29,England,2589.0839355272337,2058.149135245971,3255.126923067481,4.625249124790167,3.676764725878056,5.815096507843752
2021-03-30,England,2440.8814751328146,1927.4304399939708,3089.330111010311,4.360493976907543,3.443243316042068,5.518910065474024
2021-03-31,England,2294.9358925968463,1795.57046915164,2931.454604759176,4.099770611153078,3.2076830831872947,5.236874579063589
2021-04-01,England,1844.5355986696998,1400.3707515685207,2428.130541695487,3.2951564629958656,2.5016815809623716,4.337715169734864
2021-04-02,England,1658.3955707695761,1236.3994020082855,2223.064293955357,2.9626280388224933,2.208756222059436,3.971376145391532
2021-04-03,England,1528.6630978739365,1123.5059212075487,2078.6320826030596,2.730868458345536,2.0070785297671647,3.7133563299726537
2021-04-04,England,1561.8777420352699,1147.9416358206586,2123.713272671525,2.790204504477289,2.050731524587857,3.793891275961651
2021-04-05,England,1569.0346799112583,1148.7237933783242,2141.7193715629705,2.8029899612146547,2.0521288039535044,3.826058133125201
2021-04-06,England,1291.4710384701045,920.2530932224154,1811.2663585275002,2.307138524328798,1.6439790752267207,3.2357228842931316
2021-04-07,England,1377.186210002314,990.9746808660049,1912.686875460659,2.4602637346282696,1.7703191126676747,3.4169047883418826
2021-04-08,England,1367.6849964749965,979.4430278116639,1908.592457921757,2.443290364646457,1.749718479576916,3.4095903475551355
2021-04-09,England,1327.1648932830344,945.6849677709893,1861.3349397002428,2.3709035373005665,1.6894116523183598,3.3251675168409576
2021-04-10,England,1270.61488424759,895.758382647471,1801.17019326577,2.26988020769391,1.60022068752282,3.21768666735177
2021-04-11,England,1153.5778517658534,798.6454197098492,1665.150529607221,2.060800299303858,1.4267339802478953,2.9746953831920946
2021-04-12,England,1091.6612921578128,750.731176012375,1586.3815090572866,1.9501899366163344,1.341137947347712,2.8339790710015547
2021-04-13,England,966.2839026418314,649.7210735920812,1436.1444573189967,1.7262104614166713,1.1606892251554397,2.5655892430286444
2021-04-14,England,1020.577782814353,691.7096582486965,1504.7977446646303,1.823203346932482,1.2356994099429173,2.6882343812770095
2021-04-15,England,895.5833882158562,591.769496871558,1354.4557664322772,1.5999080700635824,1.0571620757151388,2.4196571081741154
2021-04-16,England,858.6922420929396,561.9575886683117,1311.202409350144,1.5340041652205827,1.0039048211189063,2.3423874803944993
2021-04-17,England,869.9138658522387,569.3121385636668,1328.27911787612,1.554050948856762,1.0170433003315509,2.3728940352729464
