,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
104,2020-07-12,England,1917.0,1480.3193893326961,2481.76060138966,34.29069587549408,26.479903466027746,44.39365019748423
1930,2020-07-12,UK,2202.0,1700.398171784349,2850.723445101738,,,
270,2020-07-12,South East,251.0,140.0916070864887,448.2470117621961,28.364878148923527,15.847710675920885,50.707455653412325
1432,2020-07-12,Scotland,116.0,29.998044979878042,440.7335567688801,21.365942793647424,5.516273143170968,81.04550426966773
436,2020-07-12,London,313.0,164.5156943002554,592.7401161206353,35.16677489906209,18.512782650311188,66.70043842646628
1100,2020-07-12,South West,181.0,87.64472415655973,372.203933329937,32.281526711804595,15.64788726639855,66.45243333133436
1598,2020-07-12,Wales,169.0,60.0873421197495,464.49783130373186,53.775758230054414,19.14444294972856,147.99376903616
768,2020-07-12,Midlands,358.0,181.53984542613043,704.7765809295871,33.976080391987374,17.227687940212494,66.8815761924032
1764,2020-07-12,Northern Ireland,0.0,0.0,692.5630787159333,0.0,0.0,368.0637352414216
1431,2020-07-13,Scotland,112.0,31.938420805872127,349.3367189438295,20.585633571853865,5.8730844975031955,64.23874495574366
1929,2020-07-13,UK,2127.0,1639.121684405355,2760.587612747333,,,
1597,2020-07-13,Wales,136.0,51.00573560502895,324.1929210323069,43.41335309899701,16.25095004956905,103.29118683665169
933,2020-07-13,North East and Yorkshire,399.0,210.00620642218055,755.6677044590568,46.5895293399374,24.53289652308811,88.27699864291027
1265,2020-07-13,North West,327.0,158.6721695880982,673.0063205177053,46.80477701302124,22.693118715567053,96.25262178920148
1763,2020-07-13,Northern Ireland,0.0,0.0,720.8195135983513,0.0,0.0,383.0806619114247
601,2020-07-13,East of England,172.0,79.07832841413124,375.31216791769265,26.588003127560942,12.192096556743975,57.864680272575384
435,2020-07-13,London,349.0,189.8041174599188,641.4173597656386,39.29404846920715,21.35846301846812,72.17803881863014
767,2020-07-13,Midlands,350.0,177.43701459223874,688.8335056354608,33.20806711519926,16.838339314780676,65.36861728616528
1099,2020-07-13,South West,104.0,40.562517521581604,267.41760720352636,18.615185038655106,7.2419384911889155,47.7441239143616
269,2020-07-13,South East,272.0,155.95071654197505,475.3964971739993,30.820539862466276,17.64175518333484,53.77871166049606
103,2020-07-13,England,1879.0,1448.0064151375936,2438.713739704861,33.619016135117306,25.90189007003199,43.6236293829607
102,2020-07-14,England,1863.0,1431.651850019513,2422.48379284585,33.31731819830047,25.609340159062533,43.33330863921965
600,2020-07-14,East of England,171.0,78.19549996552627,371.113003887267,26.291062050435176,12.055984300651966,57.21726378890314
1098,2020-07-14,South West,107.0,41.68350138016779,274.76971898206716,19.12928290317266,7.442076368458921,49.05675302452986
1596,2020-07-14,Wales,107.0,35.57793363909691,346.77978518193265,33.983737367282295,11.33549424545189,110.48759321561938
268,2020-07-14,South East,254.0,141.87128666711092,453.89268259077556,28.72448248503786,16.04903499274547,51.3461160251759
766,2020-07-14,Midlands,310.0,150.1591613570208,637.9158539714589,29.399167164957834,14.249737665857994,60.53665650390935
1430,2020-07-14,Scotland,109.0,29.751019593487808,434.2759269839406,20.074744313313808,5.470848199460805,79.85802522644684
932,2020-07-14,North East and Yorkshire,445.0,241.87867487754156,816.3046027509904,51.968293343180434,28.256233960929542,95.3605928691041
1928,2020-07-14,UK,2079.0,1597.6404703116305,2703.351478972905,,,
1264,2020-07-14,North West,323.0,156.56651148939724,664.0703787333339,46.1835906014078,22.39196981634761,94.97461324949
434,2020-07-14,London,355.0,192.83231613543984,651.5917984677735,39.92013424504732,21.69922311518914,73.32295798930677
1762,2020-07-14,Northern Ireland,0.0,0.0,664.8697118296739,0.0,0.0,353.34605194177726
267,2020-07-15,South East,250.0,139.72100155960203,447.0219856045605,28.289249391129502,15.805786328794428,50.568875901774106
1595,2020-07-15,Wales,107.0,32.57769245183925,293.99826845654496,33.97635306358966,10.3795866579535,93.67086110362924
599,2020-07-15,East of England,200.0,96.98832746519372,411.9370748551964,30.84959430686013,14.953414886820434,63.51141574003896
931,2020-07-15,North East and Yorkshire,406.0,213.97723092503495,769.8559061526415,47.46914316418396,24.996791066391875,89.93446243851672
101,2020-07-15,England,1895.0,1459.8769512992164,2458.6183375919973,33.89416977067568,26.114229821787493,43.97968216074608
1263,2020-07-15,North West,372.0,188.8489166715476,731.7618192080812,53.245786500955546,27.008963805427882,104.65576841809246
433,2020-07-15,London,352.0,191.3511458387009,646.5964418875302,39.6136368451868,21.53254853810241,72.76083562752125
1761,2020-07-15,Northern Ireland,0.0,0.0,644.4495368139413,0.0,0.0,342.4937178778402
1097,2020-07-15,South West,134.0,57.1458464383828,312.16538941559,23.873642705501407,10.202687856184099,55.73328992765117
765,2020-07-15,Midlands,267.0,122.2787953114202,580.386866902543,25.305734919832688,11.603959022800012,55.07729613917287
1927,2020-07-15,UK,2108.0,1623.9686613924794,2734.9696335851877,,,
1429,2020-07-15,Scotland,106.0,26.53984770680048,358.26203203906147,19.540707681849,4.880353010573634,65.88000074273394
266,2020-07-16,South East,250.0,139.86938885677299,447.49812571754705,28.319314267573045,15.822572480388045,50.622738734164585
1760,2020-07-16,Northern Ireland,0.0,0.0,674.8363783020598,0.0,0.0,358.64285248236234
598,2020-07-16,East of England,113.0,44.04602823636642,290.4370867929319,17.456242095291508,6.790905169195344,44.77885505235434
1926,2020-07-16,UK,1850.0,1403.6250014876773,2436.682977884181,,,
1262,2020-07-16,North West,369.0,187.38558475242834,726.1397623238947,52.8339198575571,26.799679688074118,103.8517080423523
100,2020-07-16,England,1679.0,1273.8845283771948,2211.454443171643,30.027887775006345,22.787203613877132,39.55842272734179
930,2020-07-16,North East and Yorkshire,312.0,151.41515584706858,642.8549676900717,36.48909938855518,17.688297949422203,75.09823004939514
1428,2020-07-16,Scotland,88.0,24.33460844683152,273.9417819409159,16.254715211586507,4.474836514008849,50.374539258365225
764,2020-07-16,Midlands,263.0,120.46940018708747,571.8190209799254,24.931432640858823,11.432251844745648,54.26422848711993
432,2020-07-16,London,315.0,165.99821385653658,598.0364692712329,35.483096350571664,18.67960905819285,67.29643162415692
1096,2020-07-16,South West,132.0,56.3011540788067,307.5665512923652,23.520940266030316,10.05187842704123,54.912223957039046
1594,2020-07-16,Wales,83.0,27.52493577292273,214.61167298894563,26.509206558521534,8.769726601477757,68.37747826646255
1593,2020-07-17,Wales,62.0,17.41575374800068,223.08404891961632,19.905410765695873,5.548837613596718,71.07686405939924
597,2020-07-17,East of England,141.0,60.04419866297575,328.1247407545587,21.663170782172674,9.257462600088274,50.589442166575594
1095,2020-07-17,South West,129.0,54.96852808851206,300.3045904941759,22.964422124976064,9.813954450839834,53.61569019534808
1759,2020-07-17,Northern Ireland,0.0,4.666943871748872e-14,663.831018936421,0.0,2.480254645949022e-14,352.7940369733094
763,2020-07-17,Midlands,342.0,173.50857258535885,673.5342205409813,32.472363460228756,16.465539763107117,63.916752497488424
99,2020-07-17,England,1846.0,1421.9425097145513,2394.796935131618,33.01377440681102,25.435659806128633,42.83804705929735
1925,2020-07-17,UK,1986.0,1529.782136670151,2576.4175044265403,,,
1261,2020-07-17,North West,364.0,184.80792077479998,716.1972844734692,52.10783016672401,26.43102502856445,102.42974582445162
265,2020-07-17,South East,245.0,136.9375470983986,438.142241512387,27.726070554200547,15.490911070396399,49.564364509724015
1427,2020-07-17,Scotland,78.0,19.215261571673885,317.2439539323612,14.391785715638255,3.533451310508061,58.33727844878932
431,2020-07-17,London,309.0,162.90762257519987,586.9361391735578,34.82290309842983,18.33182798541623,66.04732284265722
929,2020-07-17,North East and Yorkshire,438.0,238.20075583158265,803.8430338767217,51.177367304319276,27.82657995730732,93.90483408503665
98,2020-07-18,England,1811.0,1388.3124961487877,2360.5358850168764,32.38694598326216,24.834087254151147,42.225186546748056
928,2020-07-18,North East and Yorkshire,444.0,241.38860301085538,814.530013123357,51.86124387589749,28.198983831997076,95.15328554972824
1758,2020-07-18,Northern Ireland,0.0,-4.617460759148699e-14,632.4191351437976,0.0,-2.453956768088193e-14,336.1001420271357
1924,2020-07-18,UK,1948.0,1493.3366882925668,2539.1076223152263,,,
264,2020-07-18,South East,247.0,138.00065506374682,441.5308239441937,27.941125960047035,15.611174002648323,49.947694211607065
430,2020-07-18,London,246.0,119.19881060551097,506.6797121339201,27.676557986281967,13.41332012305167,57.016149273503935
1260,2020-07-18,North West,416.0,219.28464173562534,788.1082804411142,59.54259642249309,31.36184764048501,112.71437716644871
1592,2020-07-18,Wales,65.0,19.85554874886349,232.07593400810433,20.79385595156759,6.326181302887626,73.94177079373279
596,2020-07-18,East of England,145.0,61.797991246309195,337.66733601299234,22.295493733651103,9.527857902383028,52.060695354724174
1094,2020-07-18,South West,132.0,56.218084821410194,307.1072760224821,23.486171593676463,10.037047433076072,54.83022600774391
1426,2020-07-18,Scotland,72.0,18.20954981521266,305.30366783774645,13.183264894499825,3.348513233521388,56.141606045814974
762,2020-07-18,Midlands,304.0,147.46959965699364,626.4808704917897,28.872507594643935,13.99450482947845,59.45150450035437
1591,2020-07-19,Wales,66.0,17.5886459946873,246.89238491809226,20.955348960230175,5.603922855119732,78.6624438865519
1425,2020-07-19,Scotland,72.0,16.077207701155256,323.41643443206635,13.23545204503091,2.9564016294579463,59.472322030133014
1757,2020-07-19,Northern Ireland,0.0,-4.710239403155432e-14,645.1263335073781,0.0,-2.5032641240723814e-14,342.85340254287786
1259,2020-07-19,North West,433.0,228.00846987991184,819.2819568031232,61.9084305943224,32.60951992130411,117.17280198234535
1923,2020-07-19,UK,1948.0,1486.5404556160534,2553.0852953170715,,,
429,2020-07-19,London,254.0,122.87776292890128,522.2884162132196,28.530460843092573,13.82730886153324,58.77258076353382
761,2020-07-19,Midlands,225.0,96.15731553980024,525.4901764827861,21.353528161004622,9.125094391260186,49.86773429735201
97,2020-07-19,England,1810.0,1381.231121491302,2372.2199099198665,32.3842562927012,24.70741586236351,42.43418999137991
927,2020-07-19,North East and Yorkshire,464.0,252.07187949591557,850.3966869247763,54.15384109420087,29.447002740584153,99.3432255138294
1093,2020-07-19,South West,162.0,74.11273928530888,351.56455806652326,28.853022602154457,13.23191784218426,62.7675267898535
595,2020-07-19,East of England,120.0,46.86932108905258,308.990194879102,18.574661498468252,7.226193316507317,47.63932630599139
263,2020-07-19,South East,259.0,144.70055975356084,462.9227991492293,29.296995136061657,16.369093433288207,52.367638138915865
760,2020-07-20,Midlands,261.0,119.52933226866368,567.3499476662339,24.736830550915975,11.343041695297767,53.84012434486132
1590,2020-07-20,Wales,70.0,17.6768026447146,323.1923002926842,22.16438917893161,5.632010467211533,102.97237881505797
926,2020-07-20,North East and Yorkshire,549.0,314.6077980859861,956.7144515437793,64.16875426122114,36.75244026018892,111.76325234256296
1424,2020-07-20,Scotland,102.0,24.48568518779124,499.4963352179597,18.718775282134885,4.502617676723716,91.85125967120129
1756,2020-07-20,Northern Ireland,0.0,0.0,614.0250024931905,0.0,0.0,326.32455135825234
262,2020-07-20,South East,246.0,137.48586116931273,439.88972706559906,27.836985220605744,15.552938503274792,49.76204691221483
1258,2020-07-20,North West,418.0,220.2156995103063,791.4607750511282,59.795510761937074,31.495006496677217,113.19384724854213
1922,2020-07-20,UK,2154.0,1670.8202991121923,2776.403141937274,,,
96,2020-07-20,England,1982.0,1537.4028936120544,2554.7033553016145,35.45563922867109,27.50101127135169,45.698447727026455
594,2020-07-20,East of England,146.0,62.26284662458499,340.19546249179893,22.463083147860434,9.599528128227703,52.45047549746886
1092,2020-07-20,South West,237.0,124.94166181604595,449.5335543673985,42.36109305422145,22.306796647355903,80.2586858353187
428,2020-07-20,London,243.0,117.70545949361941,500.35022857581214,27.33001005562537,13.245274851306394,56.30389896876332
1921,2020-07-21,UK,2005.0,1541.495989198289,2608.2987711726782,,,
1257,2020-07-21,North West,412.0,217.12640181353683,780.3762125692376,58.95697239691388,31.053178546870345,111.6085453461061
925,2020-07-21,North East and Yorkshire,456.0,248.12786572672832,837.1107847902271,53.30681652471682,28.98626358752031,97.79116823021025
1091,2020-07-21,South West,209.0,106.02913786687552,411.29595125868025,37.327565516250644,18.93019816378897,73.43183221075023
1423,2020-07-21,Scotland,98.0,25.916282131177564,499.3976054005199,17.974824884671516,4.765686936830431,91.83310446672917
1589,2020-07-21,Wales,68.0,19.123777482308977,330.1297837030113,21.750224294499912,6.093031478472295,105.18273212206573
593,2020-07-21,East of England,145.0,61.95233723110637,338.4757004305905,22.35082127433886,9.551654575726172,52.185326934956606
759,2020-07-21,Midlands,263.0,120.53512731347683,572.0760352725438,24.944617963622672,11.438489188508859,54.288618515760795
1755,2020-07-21,Northern Ireland,0.0,4.5099791542402354e-14,658.4211711875836,0.0,2.3968355004547818e-14,349.9189648958082
427,2020-07-21,London,276.0,140.13701704539767,544.3012928112857,31.103259603221158,15.769475057434526,61.249667230581515
261,2020-07-21,South East,200.0,105.3459609653867,379.75600824354063,22.640345726552344,11.917147250838553,42.95948537709864
95,2020-07-21,England,1839.0,1413.8708848556873,2392.3498454795786,32.903280734840706,25.291274852032302,42.794273601876164
426,2020-07-22,London,347.0,188.86637485108372,638.1762470748839,39.09890383811989,21.252939802746127,71.81331972575381
1090,2020-07-22,South West,154.0,70.83740385315372,336.0207649659185,27.577796637865163,12.647146994934477,59.992373756157946
592,2020-07-22,East of England,149.0,63.701227459793365,347.97132503637124,22.981169144261713,9.82129404538759,53.64933830674459
1256,2020-07-22,North West,369.0,186.97244375168054,724.544364139823,52.71751664098884,26.740592717746704,103.62353595342375
1920,2020-07-22,UK,1961.0,1499.5965109481397,2562.340227896813,,,
758,2020-07-22,Midlands,226.0,96.4994441163108,527.2966980125999,21.429107059205858,9.157561557560332,50.03916877830497
1588,2020-07-22,Wales,64.0,16.685487080814305,298.2742296629771,20.351122353317074,5.316167169958591,95.03322616229084
1754,2020-07-22,Northern Ireland,0.0,0.0,704.6925986431413,0.0,0.0,374.50998764542044
1422,2020-07-22,Scotland,104.0,27.270900979322303,487.43855708026035,19.197011496141602,5.014784755580497,89.63398192020381
924,2020-07-22,North East and Yorkshire,416.0,218.87633042105267,787.1898566940145,48.55204926120459,25.56910320439839,91.9594121874443
94,2020-07-22,England,1793.0,1371.1252137327967,2342.823064058636,32.065066819824125,24.526641724153762,41.90834020097624
260,2020-07-22,South East,225.0,122.14769965952713,412.99958435259566,25.42428941619807,13.817825665590233,46.7201287658493
1587,2020-07-23,Wales,48.0,9.07892373634198,291.79560289621685,15.436218079120453,2.8926381394760905,92.9690692840977
1255,2020-07-23,North West,316.0,153.42092073200504,650.7635278493736,45.256177191072474,21.94209089508878,93.07148211046317
1753,2020-07-23,Northern Ireland,0.0,0.0,685.3507846038862,0.0,0.0,364.23075021504457
1421,2020-07-23,Scotland,92.0,18.55781163887952,520.0185726856947,17.004603233080534,3.4125543183978815,95.62504784496326
1089,2020-07-23,South West,204.0,103.44835001031585,401.27206662820583,36.41876103098282,18.469430241628608,71.64219092682237
923,2020-07-23,North East and Yorkshire,364.0,184.44084090418744,715.2563195074315,42.48374149911633,21.54635399411642,83.55614613924735
